id1;category1;colour1;photo1;price1;id2;category2;colour2;photo2;price2;w
P12;4;4;1;33;B10;2;2;1;67;136
P12;4;4;1;33;B15;2;9;1;38;119
P12;4;4;1;33;C14;3;9;1;23;112
P12;4;4;1;33;P1;4;3;1;38;446
B12;2;2;1;38;B10;2;2;1;67;782
B12;2;2;1;38;B15;2;9;1;38;401
B12;2;2;1;38;C14;3;9;1;23;110
B12;2;2;1;38;C5;3;11;1;48;147
B12;2;2;1;38;P1;4;3;1;38;165
B10;2;2;1;67;B15;2;9;1;38;660
B10;2;2;1;67;C14;3;9;1;23;199
B10;2;2;1;67;C5;3;11;1;48;248
B10;2;2;1;67;P1;4;3;1;38;295
B15;2;9;1;38;C14;3;9;1;23;175
B15;2;9;1;38;P1;4;3;1;38;205
C14;3;9;1;23;C5;3;11;1;48;300
C14;3;9;1;23;P1;4;3;1;38;265
A12;1;2;1;38;A10;1;3;1;38;1470
A12;1;2;1;38;A31;1;6;2;62;206
A12;1;2;1;38;A20;1;2;2;38;102
A10;1;3;1;38;A31;1;6;2;62;264
A10;1;3;1;38;A20;1;2;2;38;105
A31;1;6;2;62;A20;1;2;2;38;146
A15;1;14;2;33;B27;2;2;1;57;129
A15;1;14;2;33;P56;4;2;1;33;53
B27;2;2;1;57;P56;4;2;1;33;38
B1;2;4;1;57;B7;2;6;1;38;140
B1;2;4;1;57;B32;2;6;1;38;325
B1;2;4;1;57;C15;3;6;1;33;94
B1;2;4;1;57;P1;4;3;1;38;245
B7;2;6;1;38;B4;2;10;1;52;236
B7;2;6;1;38;B32;2;6;1;38;51
B7;2;6;1;38;C15;3;6;1;33;28
B7;2;6;1;38;P1;4;3;1;38;56
B4;2;10;1;52;B32;2;6;1;38;388
B4;2;10;1;52;C15;3;6;1;33;133
B32;2;6;1;38;C15;3;6;1;33;83
B32;2;6;1;38;P1;4;3;1;38;139
C15;3;6;1;33;P1;4;3;1;38;88
A11;1;3;1;62;A10;1;3;1;38;1200
B2;2;3;2;57;A4;1;3;2;38;325
B2;2;3;2;57;C8;3;2;2;48;91
B2;2;3;2;57;C18;3;9;1;48;69
A4;1;3;2;38;C2;3;12;1;43;243
A4;1;3;2;38;C8;3;2;2;48;133
A4;1;3;2;38;C18;3;9;1;48;119
C2;3;12;1;43;C8;3;2;2;48;138
C2;3;12;1;43;C18;3;9;1;48;164
C8;3;2;2;48;C18;3;9;1;48;110
A6;1;3;1;43;A15;1;14;2;33;361
A6;1;3;1;43;A10;1;3;1;38;1182
A6;1;3;1;43;P2;4;3;1;28;213
A6;1;3;1;43;P10;4;4;2;65;51
A15;1;14;2;33;A10;1;3;1;38;426
A15;1;14;2;33;C7;3;13;1;48;169
A15;1;14;2;33;P2;4;3;1;28;148
A15;1;14;2;33;P10;4;4;2;65;64
A10;1;3;1;38;C7;3;13;1;48;212
A10;1;3;1;38;P2;4;3;1;28;298
A10;1;3;1;38;P10;4;4;2;65;74
C7;3;13;1;48;P2;4;3;1;28;95
C7;3;13;1;48;P10;4;4;2;65;36
P2;4;3;1;28;P10;4;4;2;65;175
A11;1;3;1;62;A1;1;8;1;28;875
A11;1;3;1;62;A7;1;3;1;43;674
B7;2;6;1;38;B9;2;1;1;48;119
B7;2;6;1;38;C26;3;14;1;28;31
B7;2;6;1;38;C19;3;12;1;48;28
B7;2;6;1;38;C31;3;12;1;33;20
B7;2;6;1;38;C53;3;14;1;38;32
B7;2;6;1;38;A15;1;14;2;33;110
B7;2;6;1;38;A5;1;3;1;43;62
B7;2;6;1;38;A17;1;2;1;62;45
B7;2;6;1;38;A35;1;14;2;33;23
B7;2;6;1;38;A36;1;1;1;33;22
B9;2;1;1;48;C26;3;14;1;28;65
B9;2;1;1;48;C19;3;12;1;48;46
B9;2;1;1;48;C31;3;12;1;33;35
B9;2;1;1;48;C53;3;14;1;38;48
B9;2;1;1;48;A15;1;14;2;33;158
B9;2;1;1;48;A17;1;2;1;62;121
B9;2;1;1;48;A35;1;14;2;33;51
B9;2;1;1;48;A36;1;1;1;33;45
C26;3;14;1;28;C19;3;12;1;48;58
C26;3;14;1;28;C31;3;12;1;33;60
C26;3;14;1;28;C53;3;14;1;38;80
C26;3;14;1;28;A15;1;14;2;33;139
C26;3;14;1;28;A5;1;3;1;43;75
C26;3;14;1;28;A17;1;2;1;62;72
C26;3;14;1;28;A35;1;14;2;33;51
C26;3;14;1;28;A36;1;1;1;33;32
C19;3;12;1;48;C31;3;12;1;33;60
C19;3;12;1;48;C53;3;14;1;38;108
C19;3;12;1;48;A15;1;14;2;33;87
C19;3;12;1;48;A5;1;3;1;43;84
C19;3;12;1;48;A17;1;2;1;62;98
C19;3;12;1;48;A35;1;14;2;33;17
C19;3;12;1;48;A36;1;1;1;33;22
C31;3;12;1;33;C53;3;14;1;38;37
C31;3;12;1;33;A15;1;14;2;33;102
C31;3;12;1;33;A5;1;3;1;43;55
C31;3;12;1;33;A17;1;2;1;62;52
C31;3;12;1;33;A35;1;14;2;33;25
C31;3;12;1;33;A36;1;1;1;33;22
C53;3;14;1;38;A15;1;14;2;33;127
C53;3;14;1;38;A5;1;3;1;43;66
C53;3;14;1;38;A17;1;2;1;62;93
C53;3;14;1;38;A35;1;14;2;33;35
C53;3;14;1;38;A36;1;1;1;33;24
A15;1;14;2;33;A5;1;3;1;43;448
A15;1;14;2;33;A17;1;2;1;62;434
A15;1;14;2;33;A35;1;14;2;33;213
A15;1;14;2;33;A36;1;1;1;33;97
A5;1;3;1;43;A17;1;2;1;62;376
A5;1;3;1;43;A35;1;14;2;33;78
A5;1;3;1;43;A36;1;1;1;33;48
A17;1;2;1;62;A35;1;14;2;33;46
A17;1;2;1;62;A36;1;1;1;33;53
A35;1;14;2;33;A36;1;1;1;33;147
A16;1;1;1;33;B15;2;9;1;38;132
A16;1;1;1;33;C5;3;11;1;48;200
A16;1;1;1;33;C17;3;14;1;48;176
A16;1;1;1;33;B34;2;2;1;48;64
A16;1;1;1;33;C49;3;4;2;26;80
A16;1;1;1;33;C46;3;2;1;48;65
B4;2;10;1;52;B15;2;9;1;38;490
B4;2;10;1;52;B34;2;2;1;48;281
B4;2;10;1;52;C49;3;4;2;26;243
B4;2;10;1;52;C46;3;2;1;48;106
B15;2;9;1;38;C17;3;14;1;48;242
B15;2;9;1;38;C49;3;4;2;26;87
B15;2;9;1;38;C46;3;2;1;48;77
C5;3;11;1;48;C17;3;14;1;48;423
C5;3;11;1;48;C46;3;2;1;48;103
C17;3;14;1;48;B34;2;2;1;48;106
C17;3;14;1;48;C56;3;6;2;57;161
C17;3;14;1;48;C49;3;4;2;26;162
C17;3;14;1;48;C46;3;2;1;48;118
B34;2;2;1;48;C49;3;4;2;26;98
B34;2;2;1;48;C46;3;2;1;48;40
C56;3;6;2;57;C49;3;4;2;26;195
C56;3;6;2;57;C46;3;2;1;48;104
C49;3;4;2;26;C46;3;2;1;48;105
A2;1;3;1;43;A12;1;2;1;38;1067
A2;1;3;1;43;P29;4;5;2;33;84
A12;1;2;1;38;P29;4;5;2;33;70
A17;1;2;1;62;A3;1;3;1;72;343
A17;1;2;1;62;P1;4;3;1;38;242
A17;1;2;1;62;P2;4;3;1;28;114
A17;1;2;1;62;A21;1;1;1;62;292
A17;1;2;1;62;A41;1;4;1;43;102
A17;1;2;1;62;P12;4;4;1;33;108
A17;1;2;1;62;P63;4;14;2;28;25
A17;1;2;1;62;P48;4;9;2;33;65
A17;1;2;1;62;P30;4;4;1;33;23
A17;1;2;1;62;P32;4;3;2;43;7
A17;1;2;1;62;P66;4;9;2;43;6
A17;1;2;1;62;P57;4;4;1;43;30
A17;1;2;1;62;B3;2;12;1;52;144
A17;1;2;1;62;P50;4;6;2;33;39
A17;1;2;1;62;P43;4;7;2;38;41
A17;1;2;1;62;P4;4;4;1;38;148
A7;1;3;1;43;A3;1;3;1;72;937
A7;1;3;1;43;P1;4;3;1;38;509
A7;1;3;1;43;P2;4;3;1;28;225
A7;1;3;1;43;A21;1;1;1;62;325
A7;1;3;1;43;A41;1;4;1;43;101
A7;1;3;1;43;P12;4;4;1;33;95
A7;1;3;1;43;P63;4;14;2;28;35
A7;1;3;1;43;P48;4;9;2;33;76
A7;1;3;1;43;P30;4;4;1;33;13
A7;1;3;1;43;P32;4;3;2;43;12
A7;1;3;1;43;P66;4;9;2;43;6
A7;1;3;1;43;P57;4;4;1;43;23
A7;1;3;1;43;B3;2;12;1;52;141
A7;1;3;1;43;P50;4;6;2;33;69
A7;1;3;1;43;P43;4;7;2;38;47
A7;1;3;1;43;P4;4;4;1;38;164
A2;1;3;1;43;A3;1;3;1;72;1493
A2;1;3;1;43;P1;4;3;1;38;925
A2;1;3;1;43;P2;4;3;1;28;410
A2;1;3;1;43;A21;1;1;1;62;529
A2;1;3;1;43;A41;1;4;1;43;133
A2;1;3;1;43;P12;4;4;1;33;133
A2;1;3;1;43;P63;4;14;2;28;47
A2;1;3;1;43;P48;4;9;2;33;145
A2;1;3;1;43;P30;4;4;1;33;35
A2;1;3;1;43;P32;4;3;2;43;29
A2;1;3;1;43;P66;4;9;2;43;9
A2;1;3;1;43;P57;4;4;1;43;45
A2;1;3;1;43;P50;4;6;2;33;89
A2;1;3;1;43;P43;4;7;2;38;81
A2;1;3;1;43;P4;4;4;1;38;320
A3;1;3;1;72;P1;4;3;1;38;645
A3;1;3;1;72;P2;4;3;1;28;286
A3;1;3;1;72;A21;1;1;1;62;448
A3;1;3;1;72;A41;1;4;1;43;119
A3;1;3;1;72;P12;4;4;1;33;110
A3;1;3;1;72;P63;4;14;2;28;50
A3;1;3;1;72;P48;4;9;2;33;113
A3;1;3;1;72;P30;4;4;1;33;23
A3;1;3;1;72;P32;4;3;2;43;18
A3;1;3;1;72;P66;4;9;2;43;8
A3;1;3;1;72;P57;4;4;1;43;29
A3;1;3;1;72;B3;2;12;1;52;201
A3;1;3;1;72;P50;4;6;2;33;72
A3;1;3;1;72;P43;4;7;2;38;68
A3;1;3;1;72;P4;4;4;1;38;224
P1;4;3;1;38;P2;4;3;1;28;884
P1;4;3;1;38;A21;1;1;1;62;274
P1;4;3;1;38;A41;1;4;1;43;129
P1;4;3;1;38;P63;4;14;2;28;110
P1;4;3;1;38;P30;4;4;1;33;152
P1;4;3;1;38;P32;4;3;2;43;67
P1;4;3;1;38;P66;4;9;2;43;30
P1;4;3;1;38;P57;4;4;1;43;122
P1;4;3;1;38;B3;2;12;1;52;190
P1;4;3;1;38;P43;4;7;2;38;176
P1;4;3;1;38;P4;4;4;1;38;645
P2;4;3;1;28;A21;1;1;1;62;119
P2;4;3;1;28;A41;1;4;1;43;47
P2;4;3;1;28;P12;4;4;1;33;199
P2;4;3;1;28;P63;4;14;2;28;62
P2;4;3;1;28;P48;4;9;2;33;109
P2;4;3;1;28;P30;4;4;1;33;84
P2;4;3;1;28;P32;4;3;2;43;43
P2;4;3;1;28;P66;4;9;2;43;14
P2;4;3;1;28;P57;4;4;1;43;53
P2;4;3;1;28;B3;2;12;1;52;91
P2;4;3;1;28;P50;4;6;2;33;108
P2;4;3;1;28;P43;4;7;2;38;111
P2;4;3;1;28;P4;4;4;1;38;332
A21;1;1;1;62;A41;1;4;1;43;257
A21;1;1;1;62;P12;4;4;1;33;119
A21;1;1;1;62;P63;4;14;2;28;18
A21;1;1;1;62;P48;4;9;2;33;159
A21;1;1;1;62;P30;4;4;1;33;32
A21;1;1;1;62;P32;4;3;2;43;14
A21;1;1;1;62;P66;4;9;2;43;4
A21;1;1;1;62;P57;4;4;1;43;35
A21;1;1;1;62;B3;2;12;1;52;182
A21;1;1;1;62;P50;4;6;2;33;72
A21;1;1;1;62;P43;4;7;2;38;63
A21;1;1;1;62;P4;4;4;1;38;184
A41;1;4;1;43;P12;4;4;1;33;68
A41;1;4;1;43;P63;4;14;2;28;19
A41;1;4;1;43;P48;4;9;2;33;90
A41;1;4;1;43;P30;4;4;1;33;20
A41;1;4;1;43;P32;4;3;2;43;8
A41;1;4;1;43;P66;4;9;2;43;5
A41;1;4;1;43;P57;4;4;1;43;15
A41;1;4;1;43;B3;2;12;1;52;97
A41;1;4;1;43;P50;4;6;2;33;45
A41;1;4;1;43;P43;4;7;2;38;35
A41;1;4;1;43;P4;4;4;1;38;65
P12;4;4;1;33;P63;4;14;2;28;46
P12;4;4;1;33;P48;4;9;2;33;187
P12;4;4;1;33;P30;4;4;1;33;151
P12;4;4;1;33;P32;4;3;2;43;33
P12;4;4;1;33;P66;4;9;2;43;21
P12;4;4;1;33;P57;4;4;1;43;90
P12;4;4;1;33;B3;2;12;1;52;88
P12;4;4;1;33;P50;4;6;2;33;116
P12;4;4;1;33;P43;4;7;2;38;99
P12;4;4;1;33;P4;4;4;1;38;212
P63;4;14;2;28;P48;4;9;2;33;58
P63;4;14;2;28;P30;4;4;1;33;26
P63;4;14;2;28;P32;4;3;2;43;19
P63;4;14;2;28;P66;4;9;2;43;13
P63;4;14;2;28;P57;4;4;1;43;26
P63;4;14;2;28;B3;2;12;1;52;24
P63;4;14;2;28;P50;4;6;2;33;47
P63;4;14;2;28;P43;4;7;2;38;31
P63;4;14;2;28;P4;4;4;1;38;39
P48;4;9;2;33;P30;4;4;1;33;103
P48;4;9;2;33;P32;4;3;2;43;31
P48;4;9;2;33;P66;4;9;2;43;23
P48;4;9;2;33;P57;4;4;1;43;60
P48;4;9;2;33;B3;2;12;1;52;89
P48;4;9;2;33;P43;4;7;2;38;81
P48;4;9;2;33;P4;4;4;1;38;125
P30;4;4;1;33;P32;4;3;2;43;38
P30;4;4;1;33;P66;4;9;2;43;19
P30;4;4;1;33;P57;4;4;1;43;47
P30;4;4;1;33;B3;2;12;1;52;19
P30;4;4;1;33;P50;4;6;2;33;62
P30;4;4;1;33;P43;4;7;2;38;57
P30;4;4;1;33;P4;4;4;1;38;73
P32;4;3;2;43;P66;4;9;2;43;12
P32;4;3;2;43;P57;4;4;1;43;11
P32;4;3;2;43;B3;2;12;1;52;26
P32;4;3;2;43;P50;4;6;2;33;34
P32;4;3;2;43;P43;4;7;2;38;34
P32;4;3;2;43;P4;4;4;1;38;29
P66;4;9;2;43;P57;4;4;1;43;14
P66;4;9;2;43;B3;2;12;1;52;13
P66;4;9;2;43;P50;4;6;2;33;23
P66;4;9;2;43;P43;4;7;2;38;25
P66;4;9;2;43;P4;4;4;1;38;14
P57;4;4;1;43;B3;2;12;1;52;23
P57;4;4;1;43;P50;4;6;2;33;40
P57;4;4;1;43;P43;4;7;2;38;47
P57;4;4;1;43;P4;4;4;1;38;53
B3;2;12;1;52;P50;4;6;2;33;59
B3;2;12;1;52;P43;4;7;2;38;56
B3;2;12;1;52;P4;4;4;1;38;127
P50;4;6;2;33;P43;4;7;2;38;92
P50;4;6;2;33;P4;4;4;1;38;109
P43;4;7;2;38;P4;4;4;1;38;111
C17;3;14;1;48;B1;2;4;1;57;210
B4;2;10;1;52;A28;1;1;2;43;173
B4;2;10;1;52;A21;1;1;1;62;438
A28;1;1;2;43;A21;1;1;1;62;214
A28;1;1;2;43;A16;1;1;1;33;180
A28;1;1;2;43;A11;1;3;1;62;146
A21;1;1;1;62;A16;1;1;1;33;622
A21;1;1;1;62;A11;1;3;1;62;617
A16;1;1;1;33;A11;1;3;1;62;477
B30;2;9;1;57;B28;2;9;1;38;224
B30;2;9;1;57;B31;2;9;1;57;523
B30;2;9;1;57;A8;1;3;1;62;57
B30;2;9;1;57;A1;1;8;1;28;82
B30;2;9;1;57;A11;1;3;1;62;113
B30;2;9;1;57;P15;4;4;2;38;96
B28;2;9;1;38;B31;2;9;1;57;282
B28;2;9;1;38;A8;1;3;1;62;44
B28;2;9;1;38;A1;1;8;1;28;45
B28;2;9;1;38;A11;1;3;1;62;57
B28;2;9;1;38;P15;4;4;2;38;66
B31;2;9;1;57;A8;1;3;1;62;99
B31;2;9;1;57;A1;1;8;1;28;112
B31;2;9;1;57;A11;1;3;1;62;162
B31;2;9;1;57;P15;4;4;2;38;112
A8;1;3;1;62;A11;1;3;1;62;700
A8;1;3;1;62;P15;4;4;2;38;131
A1;1;8;1;28;P15;4;4;2;38;184
A11;1;3;1;62;P15;4;4;2;38;224
P16;4;7;1;33;P33;4;9;1;43;406
P16;4;7;1;33;A11;1;3;1;62;134
P16;4;7;1;33;A5;1;3;1;43;147
P33;4;9;1;43;A11;1;3;1;62;95
P33;4;9;1;43;A5;1;3;1;43;86
A11;1;3;1;62;A5;1;3;1;43;989
C19;3;12;1;48;A1;1;8;1;28;74
A2;1;3;1;43;A11;1;3;1;62;1282
A5;1;3;1;43;A9;1;3;1;82;1174
A5;1;3;1;43;A12;1;2;1;38;1208
A9;1;3;1;82;A12;1;2;1;38;1148
A9;1;3;1;82;A11;1;3;1;62;841
A9;1;3;1;82;B15;2;9;1;38;111
A9;1;3;1;82;B33;2;6;2;33;41
A12;1;2;1;38;A11;1;3;1;62;817
A12;1;2;1;38;B15;2;9;1;38;176
A12;1;2;1;38;B33;2;6;2;33;48
A11;1;3;1;62;B15;2;9;1;38;192
A11;1;3;1;62;B33;2;6;2;33;78
A1;1;8;1;28;A19;1;12;2;33;108
B19;2;13;1;38;B24;2;11;1;57;593
B19;2;13;1;38;B26;2;13;1;57;404
B19;2;13;1;38;B27;2;2;1;57;189
B19;2;13;1;38;B23;2;7;1;38;545
B19;2;13;1;38;B17;2;6;2;38;220
B19;2;13;1;38;B16;2;12;1;52;243
B19;2;13;1;38;B13;2;12;2;62;344
B19;2;13;1;38;B14;2;2;1;62;175
B19;2;13;1;38;B6;2;2;1;52;89
B19;2;13;1;38;B32;2;6;1;38;333
B24;2;11;1;57;B26;2;13;1;57;760
B24;2;11;1;57;B17;2;6;2;38;452
B24;2;11;1;57;B16;2;12;1;52;371
B24;2;11;1;57;B13;2;12;2;62;499
B24;2;11;1;57;B14;2;2;1;62;257
B24;2;11;1;57;B6;2;2;1;52;108
B24;2;11;1;57;B32;2;6;1;38;698
B26;2;13;1;57;B27;2;2;1;57;350
B26;2;13;1;57;B14;2;2;1;62;213
B26;2;13;1;57;B6;2;2;1;52;84
B27;2;2;1;57;B23;2;7;1;38;247
B27;2;2;1;57;B17;2;6;2;38;215
B27;2;2;1;57;B16;2;12;1;52;139
B27;2;2;1;57;B13;2;12;2;62;189
B27;2;2;1;57;B14;2;2;1;62;209
B27;2;2;1;57;B6;2;2;1;52;70
B27;2;2;1;57;B32;2;6;1;38;283
B23;2;7;1;38;B14;2;2;1;62;155
B23;2;7;1;38;B6;2;2;1;52;92
B23;2;7;1;38;B32;2;6;1;38;341
B17;2;6;2;38;B14;2;2;1;62;214
B17;2;6;2;38;B6;2;2;1;52;125
B17;2;6;2;38;B32;2;6;1;38;311
B16;2;12;1;52;B14;2;2;1;62;193
B16;2;12;1;52;B6;2;2;1;52;136
B16;2;12;1;52;B32;2;6;1;38;254
B13;2;12;2;62;B14;2;2;1;62;369
B13;2;12;2;62;B6;2;2;1;52;132
B13;2;12;2;62;B32;2;6;1;38;308
B14;2;2;1;62;B6;2;2;1;52;90
B14;2;2;1;62;B32;2;6;1;38;188
B6;2;2;1;52;B32;2;6;1;38;87
A5;1;3;1;43;B27;2;2;1;57;108
A5;1;3;1;43;B10;2;2;1;67;217
A5;1;3;1;43;B14;2;2;1;62;98
A5;1;3;1;43;B6;2;2;1;52;85
A5;1;3;1;43;C7;3;13;1;48;160
A5;1;3;1;43;C57;3;5;2;33;135
A12;1;2;1;38;B27;2;2;1;57;108
A12;1;2;1;38;B3;2;12;1;52;226
A12;1;2;1;38;B2;2;3;2;57;277
A12;1;2;1;38;B10;2;2;1;67;262
A12;1;2;1;38;B14;2;2;1;62;126
A12;1;2;1;38;B6;2;2;1;52;101
A12;1;2;1;38;C7;3;13;1;48;184
A12;1;2;1;38;C19;3;12;1;48;66
A12;1;2;1;38;C57;3;5;2;33;169
B27;2;2;1;57;B2;2;3;2;57;111
B27;2;2;1;57;B10;2;2;1;67;355
B27;2;2;1;57;C7;3;13;1;48;81
B27;2;2;1;57;C19;3;12;1;48;61
B27;2;2;1;57;C57;3;5;2;33;81
B3;2;12;1;52;B10;2;2;1;67;287
B3;2;12;1;52;B14;2;2;1;62;165
B3;2;12;1;52;B6;2;2;1;52;239
B3;2;12;1;52;C7;3;13;1;48;150
B3;2;12;1;52;C19;3;12;1;48;66
B3;2;12;1;52;C57;3;5;2;33;100
B2;2;3;2;57;B10;2;2;1;67;260
B2;2;3;2;57;B14;2;2;1;62;127
B2;2;3;2;57;B6;2;2;1;52;132
B2;2;3;2;57;C7;3;13;1;48;94
B2;2;3;2;57;C19;3;12;1;48;38
B2;2;3;2;57;C57;3;5;2;33;93
B10;2;2;1;67;B14;2;2;1;62;613
B10;2;2;1;67;B6;2;2;1;52;174
B10;2;2;1;67;C7;3;13;1;48;183
B10;2;2;1;67;C19;3;12;1;48;157
B10;2;2;1;67;C57;3;5;2;33;137
B14;2;2;1;62;C7;3;13;1;48;82
B14;2;2;1;62;C19;3;12;1;48;83
B14;2;2;1;62;C57;3;5;2;33;61
B6;2;2;1;52;C7;3;13;1;48;71
B6;2;2;1;52;C19;3;12;1;48;32
B6;2;2;1;52;C57;3;5;2;33;53
C7;3;13;1;48;C19;3;12;1;48;81
C19;3;12;1;48;C57;3;5;2;33;52
A4;1;3;2;38;A15;1;14;2;33;644
A4;1;3;2;38;A29;1;2;1;60;379
A15;1;14;2;33;A29;1;2;1;60;220
B1;2;4;1;57;B10;2;2;1;67;469
B1;2;4;1;57;P49;4;14;1;33;57
B10;2;2;1;67;B17;2;6;2;38;462
B10;2;2;1;67;P49;4;14;1;33;89
B17;2;6;2;38;P1;4;3;1;38;171
B17;2;6;2;38;P49;4;14;1;33;58
P1;4;3;1;38;P49;4;14;1;33;275
A4;1;3;2;38;P4;4;4;1;38;184
A4;1;3;2;38;P15;4;4;2;38;209
P4;4;4;1;38;P15;4;4;2;38;331
B4;2;10;1;52;B2;2;3;2;57;669
B4;2;10;1;52;B9;2;1;1;48;500
B4;2;10;1;52;C7;3;13;1;48;291
B4;2;10;1;52;C3;3;6;2;23;149
B4;2;10;1;52;C9;3;6;1;48;261
B4;2;10;1;52;C18;3;9;1;48;156
B4;2;10;1;52;C11;3;7;1;33;240
B4;2;10;1;52;C14;3;9;1;23;285
B4;2;10;1;52;C34;3;7;1;48;170
B4;2;10;1;52;C36;3;14;1;43;191
B4;2;10;1;52;C37;3;2;1;43;81
B4;2;10;1;52;C39;3;6;1;77;60
B4;2;10;1;52;C50;3;9;2;20;220
B4;2;10;1;52;C51;3;6;1;20;182
B4;2;10;1;52;C52;3;2;1;38;42
B4;2;10;1;52;A2;1;3;1;43;589
B4;2;10;1;52;A3;1;3;1;72;425
B4;2;10;1;52;A5;1;3;1;43;421
B4;2;10;1;52;A6;1;3;1;43;359
B4;2;10;1;52;A7;1;3;1;43;330
B4;2;10;1;52;A8;1;3;1;62;330
B4;2;10;1;52;A9;1;3;1;82;393
B4;2;10;1;52;A10;1;3;1;38;448
B4;2;10;1;52;A12;1;2;1;38;421
B4;2;10;1;52;A15;1;14;2;33;605
B4;2;10;1;52;A17;1;2;1;62;341
B4;2;10;1;52;A31;1;6;2;62;468
B4;2;10;1;52;A19;1;12;2;33;117
B4;2;10;1;52;A36;1;1;1;33;105
B4;2;10;1;52;A42;1;6;1;28;197
B16;2;12;1;52;C7;3;13;1;48;109
B16;2;12;1;52;C3;3;6;2;23;70
B16;2;12;1;52;C9;3;6;1;48;93
B16;2;12;1;52;C17;3;14;1;48;182
B16;2;12;1;52;C18;3;9;1;48;61
B16;2;12;1;52;C11;3;7;1;33;139
B16;2;12;1;52;C14;3;9;1;23;124
B16;2;12;1;52;C34;3;7;1;48;70
B16;2;12;1;52;C36;3;14;1;43;63
B16;2;12;1;52;C37;3;2;1;43;30
B16;2;12;1;52;C39;3;6;1;77;31
B16;2;12;1;52;C49;3;4;2;26;71
B16;2;12;1;52;C50;3;9;2;20;70
B16;2;12;1;52;C51;3;6;1;20;77
B16;2;12;1;52;C52;3;2;1;38;19
B16;2;12;1;52;C57;3;5;2;33;75
B16;2;12;1;52;A3;1;3;1;72;139
B16;2;12;1;52;A6;1;3;1;43;105
B16;2;12;1;52;A7;1;3;1;43;91
B16;2;12;1;52;A8;1;3;1;62;74
B16;2;12;1;52;A9;1;3;1;82;100
B16;2;12;1;52;A10;1;3;1;38;131
B16;2;12;1;52;A12;1;2;1;38;153
B16;2;12;1;52;A13;1;1;1;28;161
B16;2;12;1;52;A15;1;14;2;33;278
B16;2;12;1;52;A16;1;1;1;33;173
B16;2;12;1;52;A17;1;2;1;62;128
B16;2;12;1;52;A31;1;6;2;62;138
B16;2;12;1;52;A19;1;12;2;33;37
B16;2;12;1;52;A36;1;1;1;33;44
B16;2;12;1;52;A42;1;6;1;28;57
B2;2;3;2;57;C3;3;6;2;23;61
B2;2;3;2;57;C9;3;6;1;48;108
B2;2;3;2;57;C17;3;14;1;48;139
B2;2;3;2;57;C11;3;7;1;33;91
B2;2;3;2;57;C14;3;9;1;23;100
B2;2;3;2;57;C34;3;7;1;48;65
B2;2;3;2;57;C36;3;14;1;43;67
B2;2;3;2;57;C37;3;2;1;43;34
B2;2;3;2;57;C39;3;6;1;77;28
B2;2;3;2;57;C49;3;4;2;26;98
B2;2;3;2;57;C50;3;9;2;20;92
B2;2;3;2;57;C51;3;6;1;20;78
B2;2;3;2;57;C52;3;2;1;38;27
B2;2;3;2;57;A3;1;3;1;72;253
B2;2;3;2;57;A6;1;3;1;43;200
B2;2;3;2;57;A7;1;3;1;43;188
B2;2;3;2;57;A8;1;3;1;62;198
B2;2;3;2;57;A9;1;3;1;82;207
B2;2;3;2;57;A10;1;3;1;38;272
B2;2;3;2;57;A13;1;1;1;28;175
B2;2;3;2;57;A15;1;14;2;33;212
B2;2;3;2;57;A16;1;1;1;33;140
B2;2;3;2;57;A17;1;2;1;62;151
B2;2;3;2;57;A31;1;6;2;62;128
B2;2;3;2;57;A19;1;12;2;33;56
B2;2;3;2;57;A36;1;1;1;33;38
B2;2;3;2;57;A42;1;6;1;28;100
B1;2;4;1;57;C7;3;13;1;48;132
B1;2;4;1;57;C3;3;6;2;23;109
B1;2;4;1;57;C9;3;6;1;48;122
B1;2;4;1;57;C18;3;9;1;48;87
B1;2;4;1;57;C11;3;7;1;33;158
B1;2;4;1;57;C14;3;9;1;23;142
B1;2;4;1;57;C34;3;7;1;48;80
B1;2;4;1;57;C36;3;14;1;43;71
B1;2;4;1;57;C37;3;2;1;43;35
B1;2;4;1;57;C39;3;6;1;77;40
B1;2;4;1;57;C49;3;4;2;26;102
B1;2;4;1;57;C50;3;9;2;20;87
B1;2;4;1;57;C51;3;6;1;20;80
B1;2;4;1;57;C52;3;2;1;38;21
B1;2;4;1;57;C57;3;5;2;33;104
B1;2;4;1;57;A3;1;3;1;72;206
B1;2;4;1;57;A6;1;3;1;43;157
B1;2;4;1;57;A7;1;3;1;43;132
B1;2;4;1;57;A8;1;3;1;62;120
B1;2;4;1;57;A9;1;3;1;82;151
B1;2;4;1;57;A10;1;3;1;38;215
B1;2;4;1;57;A12;1;2;1;38;202
B1;2;4;1;57;A13;1;1;1;28;197
B1;2;4;1;57;A15;1;14;2;33;220
B1;2;4;1;57;A16;1;1;1;33;159
B1;2;4;1;57;A17;1;2;1;62;144
B1;2;4;1;57;A31;1;6;2;62;164
B1;2;4;1;57;A19;1;12;2;33;67
B1;2;4;1;57;A36;1;1;1;33;48
B1;2;4;1;57;A42;1;6;1;28;60
B9;2;1;1;48;C7;3;13;1;48;78
B9;2;1;1;48;C3;3;6;2;23;49
B9;2;1;1;48;C9;3;6;1;48;78
B9;2;1;1;48;C17;3;14;1;48;161
B9;2;1;1;48;C18;3;9;1;48;63
B9;2;1;1;48;C11;3;7;1;33;90
